id,date,block,iucr,primary_type,description,location_description,latitude,longitude,location,year
1315889,2001-01-02T12:05:00.000,005XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,41.89206042,-87.624021592,"{'latitude': '41.89206042', 'longitude': '-87.624021592', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1315913,2001-01-03T17:30:00.000,008XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,41.897627277,-87.624272204,"{'latitude': '41.897627277', 'longitude': '-87.624272204', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1315921,2001-01-03T12:15:22.000,005XX N MICHIGAN AV,0810,THEFT,OVER $500,SMALL RETAIL STORE,41.891686231,-87.624308534,"{'latitude': '41.891686231', 'longitude': '-87.624308534', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1315930,2001-01-03T11:10:00.000,005XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,41.891686231,-87.624308534,"{'latitude': '41.891686231', 'longitude': '-87.624308534', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1316065,2001-01-02T22:17:00.000,0000X E GRAND AV,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,RESTAURANT,41.891812833,-87.625702781,"{'latitude': '41.891812833', 'longitude': '-87.625702781', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1316125,2001-01-03T19:55:00.000,006XX N MICHIGAN AV,0560,ASSAULT,SIMPLE,DEPARTMENT STORE,41.892591994,-87.624335244,"{'latitude': '41.892591994', 'longitude': '-87.624335244', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1316506,2001-01-04T20:45:00.000,004XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,RESTAURANT,41.890709055,-87.624271595,"{'latitude': '41.890709055', 'longitude': '-87.624271595', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1317515,2001-01-03T10:50:00.000,007XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,DRUG STORE,41.89640799,-87.624135098,"{'latitude': '41.89640799', 'longitude': '-87.624135098', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1317537,2001-01-04T13:30:00.000,006XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,STREET,41.894826194,-87.624398685,"{'latitude': '41.894826194', 'longitude': '-87.624398685', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1318197,2001-01-05T19:00:00.000,006XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,MOVIE HOUSE/THEATER,41.892591994,-87.624335244,"{'latitude': '41.892591994', 'longitude': '-87.624335244', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1318838,2001-01-03T12:15:00.000,007XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,41.896034755,-87.624131882,"{'latitude': '41.896034755', 'longitude': '-87.624131882', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1318962,2001-01-04T19:45:00.000,009XX N MICHIGAN AV,0810,THEFT,OVER $500,DEPARTMENT STORE,41.899246401,-87.624276332,"{'latitude': '41.899246401', 'longitude': '-87.624276332', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1319146,2001-01-05T12:55:00.000,001XX E CHICAGO AV,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,STREET,41.896602857,-87.625473599,"{'latitude': '41.896602857', 'longitude': '-87.625473599', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1319365,2001-01-06T17:40:00.000,006XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,MOVIE HOUSE/THEATER,41.892591994,-87.624335244,"{'latitude': '41.892591994', 'longitude': '-87.624335244', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1319375,2001-01-06T18:25:00.000,008XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,41.898948184,-87.623978431,"{'latitude': '41.898948184', 'longitude': '-87.623978431', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1319426,2001-01-06T19:00:00.000,006XX N RUSH ST,0810,THEFT,OVER $500,RESTAURANT,41.892561031,-87.625543938,"{'latitude': '41.892561031', 'longitude': '-87.625543938', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1319959,2001-01-06T14:00:00.000,009XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,41.899246401,-87.624276332,"{'latitude': '41.899246401', 'longitude': '-87.624276332', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1319980,2001-01-06T16:30:00.000,008XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,41.897740622,-87.62396241,"{'latitude': '41.897740622', 'longitude': '-87.62396241', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1319999,2001-01-05T18:45:56.000,005XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,41.89206042,-87.624021592,"{'latitude': '41.89206042', 'longitude': '-87.624021592', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1320076,2001-01-05T17:59:00.000,008XX N MICHIGAN AV,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,DEPARTMENT STORE,41.897740622,-87.62396241,"{'latitude': '41.897740622', 'longitude': '-87.62396241', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1320151,2001-01-06T21:15:00.000,006XX N RUSH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,41.892567452,-87.625250043,"{'latitude': '41.892567452', 'longitude': '-87.625250043', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1320185,2001-01-07T01:30:00.000,005XX N MICHIGAN AV,0460,BATTERY,SIMPLE,HOTEL/MOTEL,41.892139067,-87.624314544,"{'latitude': '41.892139067', 'longitude': '-87.624314544', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1320261,2001-01-07T01:45:02.000,009XX N MICHIGAN AV,1330,CRIMINAL TRESPASS,TO LAND,HOTEL/MOTEL,41.899897873,-87.624008326,"{'latitude': '41.899897873', 'longitude': '-87.624008326', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1320537,2001-01-07T16:45:00.000,008XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,RESTAURANT,41.898948184,-87.623978431,"{'latitude': '41.898948184', 'longitude': '-87.623978431', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1320694,2001-01-07T15:00:00.000,001XX E GRAND AV,0810,THEFT,OVER $500,STREET,41.89183865,-87.62454925,"{'latitude': '41.89183865', 'longitude': '-87.62454925', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1321721,2001-01-07T11:40:53.000,008XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,41.899166823,-87.624277212,"{'latitude': '41.899166823', 'longitude': '-87.624277212', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1321722,2001-01-07T15:15:00.000,006XX N MICHIGAN AV,0810,THEFT,OVER $500,SMALL RETAIL STORE,41.894684388,-87.624099073,"{'latitude': '41.894684388', 'longitude': '-87.624099073', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1321745,2001-01-07T11:31:40.000,008XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,41.898078071,-87.623947656,"{'latitude': '41.898078071', 'longitude': '-87.623947656', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1321793,2001-01-07T22:00:00.000,005XX N MICHIGAN AV,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,41.89206042,-87.624021592,"{'latitude': '41.89206042', 'longitude': '-87.624021592', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1321932,2001-01-06T13:00:00.000,004XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,RESTAURANT,41.89058555,-87.624269288,"{'latitude': '41.89058555', 'longitude': '-87.624269288', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1322128,2001-01-07T04:59:41.000,001XX E CHESTNUT ST,0460,BATTERY,SIMPLE,SIDEWALK,41.898511193,-87.622984173,"{'latitude': '41.898511193', 'longitude': '-87.622984173', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1322245,2001-01-07T18:00:00.000,001XX E CHESTNUT ST,0810,THEFT,OVER $500,HOTEL/MOTEL,41.89847475,-87.625526389,"{'latitude': '41.89847475', 'longitude': '-87.625526389', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1322349,2001-01-08T12:30:00.000,006XX N ST CLAIR ST,0820,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,41.894852629,-87.622903509,"{'latitude': '41.894852629', 'longitude': '-87.622903509', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1324699,2001-01-10T05:00:00.000,006XX N MICHIGAN AV,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,41.893298349,-87.62406666,"{'latitude': '41.893298349', 'longitude': '-87.62406666', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1325069,2001-01-08T15:45:00.000,007XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,41.896234186,-87.624430862,"{'latitude': '41.896234186', 'longitude': '-87.624430862', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1325159,2001-01-05T16:00:00.000,001XX E WALTON ST,0820,THEFT,$500 AND UNDER,HOTEL/MOTEL,41.900117261,-87.623983858,"{'latitude': '41.900117261', 'longitude': '-87.623983858', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1325261,2001-01-09T04:56:00.000,007XX N MICHIGAN AV,0460,BATTERY,SIMPLE,STREET,41.89635218,-87.624429557,"{'latitude': '41.89635218', 'longitude': '-87.624429557', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1325308,2001-01-08T20:00:00.000,001XX E CHICAGO AV,0460,BATTERY,SIMPLE,RESIDENCE,41.896640412,-87.623111423,"{'latitude': '41.896640412', 'longitude': '-87.623111423', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1325566,2001-01-09T17:15:00.000,008XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,41.897627277,-87.624272204,"{'latitude': '41.897627277', 'longitude': '-87.624272204', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1325576,2001-01-09T15:40:00.000,006XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,41.892591994,-87.624335244,"{'latitude': '41.892591994', 'longitude': '-87.624335244', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1325609,2001-01-09T17:30:00.000,006XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,41.892591994,-87.624335244,"{'latitude': '41.892591994', 'longitude': '-87.624335244', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1325719,2001-01-09T13:40:00.000,001XX E SUPERIOR ST,0810,THEFT,OVER $500,SMALL RETAIL STORE,41.895863211,-87.623017191,"{'latitude': '41.895863211', 'longitude': '-87.623017191', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1325869,2001-01-10T11:45:00.000,006XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,41.893298349,-87.62406666,"{'latitude': '41.893298349', 'longitude': '-87.62406666', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1326136,2001-01-10T19:45:00.000,009XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,MOVIE HOUSE/THEATER,41.899246401,-87.624276332,"{'latitude': '41.899246401', 'longitude': '-87.624276332', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1326141,2001-01-10T19:41:00.000,001XX E CHICAGO AV,0460,BATTERY,SIMPLE,TAXICAB,41.896834292,-87.624732761,"{'latitude': '41.896834292', 'longitude': '-87.624732761', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1327021,2001-01-10T15:15:00.000,008XX N MICHIGAN AV,0810,THEFT,OVER $500,DEPARTMENT STORE,41.897740622,-87.62396241,"{'latitude': '41.897740622', 'longitude': '-87.62396241', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1327023,2001-01-09T17:00:00.000,005XX N MICHIGAN AV,0810,THEFT,OVER $500,SMALL RETAIL STORE,41.891686231,-87.624308534,"{'latitude': '41.891686231', 'longitude': '-87.624308534', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1327858,2001-01-11T06:00:00.000,007XX N ST CLAIR ST,0810,THEFT,OVER $500,SIDEWALK,41.895003597,-87.622909182,"{'latitude': '41.895003597', 'longitude': '-87.622909182', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1327944,2001-01-11T12:00:00.000,004XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,41.890709055,-87.624271595,"{'latitude': '41.890709055', 'longitude': '-87.624271595', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1329020,2001-01-11T13:00:00.000,004XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,41.890709055,-87.624271595,"{'latitude': '41.890709055', 'longitude': '-87.624271595', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1329115,2001-01-09T11:50:00.000,005XX N MICHIGAN AV,0560,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,41.890969807,-87.624279729,"{'latitude': '41.890969807', 'longitude': '-87.624279729', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1329256,2001-01-11T16:36:00.000,0000X E GRAND AV,1120,DECEPTIVE PRACTICE,FORGERY,DEPARTMENT STORE,41.89158884,-87.625870527,"{'latitude': '41.89158884', 'longitude': '-87.625870527', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1330174,2001-01-12T17:00:00.000,008XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,RESTAURANT,41.897627277,-87.624272204,"{'latitude': '41.897627277', 'longitude': '-87.624272204', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1330603,2001-01-10T16:00:00.000,008XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,41.897627277,-87.624272204,"{'latitude': '41.897627277', 'longitude': '-87.624272204', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1330633,2001-01-12T17:00:00.000,008XX N MICHIGAN AV,0810,THEFT,OVER $500,DEPARTMENT STORE,41.897627277,-87.624272204,"{'latitude': '41.897627277', 'longitude': '-87.624272204', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1330638,2001-01-12T18:30:00.000,005XX N MICHIGAN AV,0810,THEFT,OVER $500,DEPARTMENT STORE,41.892139067,-87.624314544,"{'latitude': '41.892139067', 'longitude': '-87.624314544', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1330643,2001-01-12T15:00:00.000,008XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,41.897627277,-87.624272204,"{'latitude': '41.897627277', 'longitude': '-87.624272204', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1330662,2001-01-12T09:10:00.000,006XX N ST CLAIR ST,0820,THEFT,$500 AND UNDER,RESTAURANT,41.894852629,-87.622903509,"{'latitude': '41.894852629', 'longitude': '-87.622903509', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1330757,2001-01-11T14:52:00.000,006XX N MICHIGAN AV,1110,DECEPTIVE PRACTICE,BOGUS CHECK,BANK,41.892738404,-87.624047146,"{'latitude': '41.892738404', 'longitude': '-87.624047146', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1330996,2001-01-13T19:00:00.000,007XX N RUSH ST,0820,THEFT,$500 AND UNDER,RESTAURANT,41.895769572,-87.62562972,"{'latitude': '41.895769572', 'longitude': '-87.62562972', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1331411,2001-01-12T18:00:00.000,007XX N MICHIGAN AV,1120,DECEPTIVE PRACTICE,FORGERY,DEPARTMENT STORE,41.896034755,-87.624131882,"{'latitude': '41.896034755', 'longitude': '-87.624131882', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1331465,2001-01-12T12:50:00.000,008XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,41.897627277,-87.624272204,"{'latitude': '41.897627277', 'longitude': '-87.624272204', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1331529,2001-01-12T18:00:00.000,008XX N MICHIGAN AV,0810,THEFT,OVER $500,DEPARTMENT STORE,41.897740622,-87.62396241,"{'latitude': '41.897740622', 'longitude': '-87.62396241', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1331669,2001-01-12T15:30:45.000,008XX N MICHIGAN AV,1310,CRIMINAL DAMAGE,TO PROPERTY,DEPARTMENT STORE,41.897740622,-87.62396241,"{'latitude': '41.897740622', 'longitude': '-87.62396241', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1331833,2001-01-13T22:00:00.000,001XX E OHIO ST,0820,THEFT,$500 AND UNDER,TAVERN/LIQUOR STORE,41.892441974,-87.623150591,"{'latitude': '41.892441974', 'longitude': '-87.623150591', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1331941,2001-01-14T15:30:00.000,0000X E GRAND AV,0820,THEFT,$500 AND UNDER,RESTAURANT,41.89158884,-87.625870527,"{'latitude': '41.89158884', 'longitude': '-87.625870527', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1332763,2001-01-13T01:15:00.000,001XX E SUPERIOR ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,HOTEL/MOTEL,41.895863211,-87.623017191,"{'latitude': '41.895863211', 'longitude': '-87.623017191', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1332794,2001-01-13T18:00:00.000,007XX N MICHIGAN AV,0620,BURGLARY,UNLAWFUL ENTRY,RESTAURANT,41.89497714,-87.624400688,"{'latitude': '41.89497714', 'longitude': '-87.624400688', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1332806,2001-01-13T18:00:00.000,007XX N MICHIGAN AV,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,41.89497714,-87.624400688,"{'latitude': '41.89497714', 'longitude': '-87.624400688', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1332818,2001-01-13T19:00:00.000,001XX E ILLINOIS ST,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,41.891062939,-87.622919795,"{'latitude': '41.891062939', 'longitude': '-87.622919795', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1332848,2001-01-14T09:00:00.000,001XX E ILLINOIS ST,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,41.891062939,-87.622919795,"{'latitude': '41.891062939', 'longitude': '-87.622919795', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1332879,2001-01-13T18:00:00.000,007XX N MICHIGAN AV,0810,THEFT,OVER $500,SMALL RETAIL STORE,41.89497714,-87.624400688,"{'latitude': '41.89497714', 'longitude': '-87.624400688', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1332896,2001-01-14T07:30:00.000,005XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,STREET,41.890969807,-87.624279729,"{'latitude': '41.890969807', 'longitude': '-87.624279729', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1332939,2001-01-14T10:30:00.000,008XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,41.897627277,-87.624272204,"{'latitude': '41.897627277', 'longitude': '-87.624272204', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1332996,2001-01-12T15:00:00.000,008XX N MICHIGAN AV,0460,BATTERY,SIMPLE,STREET,41.898274759,-87.624246676,"{'latitude': '41.898274759', 'longitude': '-87.624246676', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1333860,2001-01-15T19:12:16.000,001XX E DELAWARE PL,2850,PUBLIC PEACE VIOLATION,BOMB THREAT,OTHER,41.899099333,-87.62401349,"{'latitude': '41.899099333', 'longitude': '-87.62401349', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1334376,2001-01-12T19:01:58.000,007XX N MICHIGAN AV,1110,DECEPTIVE PRACTICE,BOGUS CHECK,DEPARTMENT STORE,41.89497714,-87.624400688,"{'latitude': '41.89497714', 'longitude': '-87.624400688', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1334520,2001-01-15T17:15:00.000,004XX N MICHIGAN AV,0620,BURGLARY,UNLAWFUL ENTRY,COMMERCIAL / BUSINESS OFFICE,41.88935236,-87.624102968,"{'latitude': '41.88935236', 'longitude': '-87.624102968', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1334690,2001-01-10T14:00:00.000,004XX N MICHIGAN AV,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,41.890283591,-87.624254264,"{'latitude': '41.890283591', 'longitude': '-87.624254264', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1334799,2001-01-10T12:54:00.000,006XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,41.893298349,-87.62406666,"{'latitude': '41.893298349', 'longitude': '-87.62406666', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1335269,2001-01-16T14:30:00.000,004XX N MICHIGAN AV,0810,THEFT,OVER $500,STREET,41.890709055,-87.624271595,"{'latitude': '41.890709055', 'longitude': '-87.624271595', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1335336,2001-01-13T12:00:00.000,001XX E CHICAGO AV,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,41.896640412,-87.623111423,"{'latitude': '41.896640412', 'longitude': '-87.623111423', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1336207,2001-01-10T08:30:00.000,009XX N MICHIGAN AV,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,41.900352682,-87.624333885,"{'latitude': '41.900352682', 'longitude': '-87.624333885', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
1336362,2001-01-15T20:38:37.000,008XX N MICHIGAN AV,0810,THEFT,OVER $500,DEPARTMENT STORE,41.897740622,-87.62396241,"{'latitude': '41.897740622', 'longitude': '-87.62396241', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2001
