id,date,block,iucr,primary_type,description,location_description,latitude,longitude,location,year
1929466,2002-01-05T12:10:00.000,006XX N MICHIGAN AV,1110,DECEPTIVE PRACTICE,BOGUS CHECK,BANK,41.892816145,-87.624193198,"{'latitude': '41.892816145', 'longitude': '-87.624193198', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1929629,2002-01-08T07:00:00.000,005XX N MICHIGAN AV,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,HOTEL/MOTEL,41.892017399,-87.624165306,"{'latitude': '41.892017399', 'longitude': '-87.624165306', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1929740,2002-01-07T13:00:00.000,005XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,HOTEL/MOTEL,41.892017399,-87.624165306,"{'latitude': '41.892017399', 'longitude': '-87.624165306', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1929770,2002-01-08T19:00:00.000,008XX N MICHIGAN AV,0810,THEFT,OVER $500,RESTAURANT,41.898767916,-87.624116333,"{'latitude': '41.898767916', 'longitude': '-87.624116333', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1929828,2002-01-08T21:45:00.000,006XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,MOVIE HOUSE/THEATER,41.892753031,-87.624193896,"{'latitude': '41.892753031', 'longitude': '-87.624193896', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1930430,2002-01-08T19:00:00.000,009XX N MICHIGAN AV,0810,THEFT,OVER $500,STREET,41.899410159,-87.624131266,"{'latitude': '41.899410159', 'longitude': '-87.624131266', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1930454,2002-01-07T17:15:00.000,008XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,41.896943556,-87.624206307,"{'latitude': '41.896943556', 'longitude': '-87.624206307', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1930527,2002-01-07T18:50:00.000,008XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,STREET,41.898767916,-87.624116333,"{'latitude': '41.898767916', 'longitude': '-87.624116333', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1931441,2002-01-06T00:50:00.000,009XX N MICHIGAN AV,0460,BATTERY,SIMPLE,HOTEL/MOTEL,41.899552895,-87.624137033,"{'latitude': '41.899552895', 'longitude': '-87.624137033', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1931762,2002-01-09T14:40:00.000,006XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,STREET,41.893752137,-87.624226919,"{'latitude': '41.893752137', 'longitude': '-87.624226919', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1933126,2002-01-10T02:51:47.000,007XX N MICHIGAN AV,0460,BATTERY,SIMPLE,DRUG STORE,41.896375946,-87.6242787,"{'latitude': '41.896375946', 'longitude': '-87.6242787', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1934629,2002-01-09T16:15:35.000,008XX N MICHIGAN AV,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,DEPARTMENT STORE,41.897895128,-87.624096605,"{'latitude': '41.897895128', 'longitude': '-87.624096605', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1934742,2002-01-06T17:14:53.000,008XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,41.897895128,-87.624096605,"{'latitude': '41.897895128', 'longitude': '-87.624096605', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1934871,2002-01-09T17:39:25.000,007XX N MICHIGAN AV,0810,THEFT,OVER $500,DEPARTMENT STORE,41.896312833,-87.624279399,"{'latitude': '41.896312833', 'longitude': '-87.624279399', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1935288,2002-01-09T16:42:59.000,009XX N MICHIGAN AV,0810,THEFT,OVER $500,DEPARTMENT STORE,41.899410159,-87.624131266,"{'latitude': '41.899410159', 'longitude': '-87.624131266', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1935297,2002-01-09T12:50:00.000,008XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,OTHER,41.897837503,-87.624097243,"{'latitude': '41.897837503', 'longitude': '-87.624097243', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1935308,2002-01-11T00:37:14.000,001XX E ERIE ST,0820,THEFT,$500 AND UNDER,SIDEWALK,41.894148934,-87.623601811,"{'latitude': '41.894148934', 'longitude': '-87.623601811', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1935386,2002-01-08T17:44:00.000,006XX N MICHIGAN AV,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,SMALL RETAIL STORE,41.894520607,-87.624240456,"{'latitude': '41.894520607', 'longitude': '-87.624240456', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1935388,2002-01-11T14:30:00.000,006XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,STREET,41.892753031,-87.624193896,"{'latitude': '41.892753031', 'longitude': '-87.624193896', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1936238,2002-01-11T19:15:00.000,005XX N MICHIGAN AV,0330,ROBBERY,AGGRAVATED,SMALL RETAIL STORE,41.891133566,-87.624134682,"{'latitude': '41.891133566', 'longitude': '-87.624134682', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1936346,2002-01-11T19:00:00.000,007XX N RUSH ST,0820,THEFT,$500 AND UNDER,RESTAURANT,41.895455777,-87.625475247,"{'latitude': '41.895455777', 'longitude': '-87.625475247', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1936367,2002-01-10T19:25:00.000,007XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,41.896312833,-87.624279399,"{'latitude': '41.896312833', 'longitude': '-87.624279399', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1936490,2002-01-04T14:50:00.000,009XX N MICHIGAN AV,1330,CRIMINAL TRESPASS,TO LAND,HOTEL/MOTEL,41.899552895,-87.624137033,"{'latitude': '41.899552895', 'longitude': '-87.624137033', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1936716,2002-01-12T16:00:00.000,008XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,41.89804054,-87.624091323,"{'latitude': '41.89804054', 'longitude': '-87.624091323', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1936748,2002-01-11T08:00:00.000,005XX N MICHIGAN AV,1310,CRIMINAL DAMAGE,TO PROPERTY,HOTEL/MOTEL,41.892017399,-87.624165306,"{'latitude': '41.892017399', 'longitude': '-87.624165306', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1936796,2002-01-12T17:00:00.000,008XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,41.897837503,-87.624097243,"{'latitude': '41.897837503', 'longitude': '-87.624097243', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1936798,2002-01-12T20:00:00.000,001XX E GRAND AV,0810,THEFT,OVER $500,RESTAURANT,41.891718363,-87.625068438,"{'latitude': '41.891718363', 'longitude': '-87.625068438', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1936805,2002-01-12T15:00:00.000,001XX E HURON ST,0810,THEFT,OVER $500,STREET,41.894950378,-87.623622321,"{'latitude': '41.894950378', 'longitude': '-87.623622321', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1937489,2002-01-13T00:15:00.000,008XX N MICHIGAN AV,0610,BURGLARY,FORCIBLE ENTRY,HOTEL/MOTEL,41.896943556,-87.624206307,"{'latitude': '41.896943556', 'longitude': '-87.624206307', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1937544,2002-01-11T22:25:00.000,001XX E CHESTNUT ST,0820,THEFT,$500 AND UNDER,HOTEL/MOTEL,41.898371341,-87.625222661,"{'latitude': '41.898371341', 'longitude': '-87.625222661', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1937619,2002-01-12T12:30:00.000,001XX E ONTARIO ST,0460,BATTERY,SIMPLE,STREET,41.893322907,-87.62493318,"{'latitude': '41.893322907', 'longitude': '-87.62493318', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1937624,2002-01-13T05:00:00.000,005XX N RUSH ST,0460,BATTERY,SIMPLE,STREET,41.891113672,-87.625357917,"{'latitude': '41.891113672', 'longitude': '-87.625357917', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1937794,2002-01-13T16:10:00.000,008XX N MICHIGAN AV,0810,THEFT,OVER $500,DEPARTMENT STORE,41.897895128,-87.624096605,"{'latitude': '41.897895128', 'longitude': '-87.624096605', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1937903,2002-01-12T15:00:00.000,008XX N MICHIGAN AV,0810,THEFT,OVER $500,RESTAURANT,41.897895128,-87.624096605,"{'latitude': '41.897895128', 'longitude': '-87.624096605', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1938927,2002-01-11T18:00:00.000,009XX N MICHIGAN AV,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,41.899734047,-87.624142375,"{'latitude': '41.899734047', 'longitude': '-87.624142375', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1938978,2002-01-11T19:00:00.000,005XX N MICHIGAN AV,0810,THEFT,OVER $500,OTHER,41.891465732,-87.624153044,"{'latitude': '41.891465732', 'longitude': '-87.624153044', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1939140,2002-01-10T12:25:00.000,001XX E HURON ST,0820,THEFT,$500 AND UNDER,RESTAURANT,41.894949856,-87.62353785,"{'latitude': '41.894949856', 'longitude': '-87.62353785', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1939252,2002-01-09T16:50:00.000,007XX N MICHIGAN AV,0810,THEFT,OVER $500,DEPARTMENT STORE,41.895140898,-87.624255632,"{'latitude': '41.895140898', 'longitude': '-87.624255632', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1939280,2002-01-12T13:55:00.000,008XX N MICHIGAN AV,0810,THEFT,OVER $500,RESIDENCE,41.897895128,-87.624096605,"{'latitude': '41.897895128', 'longitude': '-87.624096605', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1939415,2002-01-07T16:12:00.000,008XX N MICHIGAN AV,1120,DECEPTIVE PRACTICE,FORGERY,BANK,41.898767916,-87.624116333,"{'latitude': '41.898767916', 'longitude': '-87.624116333', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1939641,2002-01-06T16:30:00.000,009XX N MICHIGAN AV,0810,THEFT,OVER $500,SMALL RETAIL STORE,41.899410159,-87.624131266,"{'latitude': '41.899410159', 'longitude': '-87.624131266', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1939778,2002-01-06T11:00:00.000,007XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,HOTEL/MOTEL,41.895140898,-87.624255632,"{'latitude': '41.895140898', 'longitude': '-87.624255632', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1939812,2002-01-14T15:30:00.000,004XX N MICHIGAN AV,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,41.88946287,-87.624222942,"{'latitude': '41.88946287', 'longitude': '-87.624222942', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1940633,2002-01-13T16:48:12.000,006XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,MOVIE HOUSE/THEATER,41.892753031,-87.624193896,"{'latitude': '41.892753031', 'longitude': '-87.624193896', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1940665,2002-01-14T11:00:00.000,009XX N MICHIGAN AV,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DEPARTMENT STORE,41.899410159,-87.624131266,"{'latitude': '41.899410159', 'longitude': '-87.624131266', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1940675,2002-01-12T15:00:00.000,006XX N MICHIGAN AV,0810,THEFT,OVER $500,SMALL RETAIL STORE,41.893812529,-87.624229924,"{'latitude': '41.893812529', 'longitude': '-87.624229924', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1940699,2002-01-12T15:00:00.000,009XX N MICHIGAN AV,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,41.899734047,-87.624142375,"{'latitude': '41.899734047', 'longitude': '-87.624142375', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1941046,2002-01-14T12:25:00.000,006XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,41.892753031,-87.624193896,"{'latitude': '41.892753031', 'longitude': '-87.624193896', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1941088,2002-01-13T15:00:00.000,008XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,41.897895128,-87.624096605,"{'latitude': '41.897895128', 'longitude': '-87.624096605', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1941253,2002-01-12T22:20:00.000,001XX E CHESTNUT ST,0460,BATTERY,SIMPLE,RESIDENCE,41.89837293,-87.625035314,"{'latitude': '41.89837293', 'longitude': '-87.625035314', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1941799,2002-01-14T00:25:00.000,007XX N MICHIGAN AV,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,41.895909413,-87.624276515,"{'latitude': '41.895909413', 'longitude': '-87.624276515', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1941865,2002-01-07T17:00:00.000,005XX N MICHIGAN AV,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,APARTMENT,41.892064048,-87.62416479,"{'latitude': '41.892064048', 'longitude': '-87.62416479', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1941878,2002-01-15T19:45:00.000,005XX N MICHIGAN AV,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,HOTEL/MOTEL,41.892017399,-87.624165306,"{'latitude': '41.892017399', 'longitude': '-87.624165306', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1942730,2002-01-15T15:00:00.000,007XX N MICHIGAN AV,0810,THEFT,OVER $500,DEPARTMENT STORE,41.895407139,-87.624263706,"{'latitude': '41.895407139', 'longitude': '-87.624263706', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1942998,2002-01-12T16:30:00.000,009XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,41.899410159,-87.624131266,"{'latitude': '41.899410159', 'longitude': '-87.624131266', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1943251,2002-01-16T04:00:00.000,001XX E OHIO ST,0810,THEFT,OVER $500,HOTEL/MOTEL,41.892559086,-87.623450463,"{'latitude': '41.892559086', 'longitude': '-87.623450463', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1944238,2002-01-10T19:50:00.000,009XX N MICHIGAN AV,1511,PROSTITUTION,IN TAVERN,HOTEL/MOTEL,41.899552895,-87.624137033,"{'latitude': '41.899552895', 'longitude': '-87.624137033', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1944346,2002-01-10T19:50:00.000,009XX N MICHIGAN AV,1515,PROSTITUTION,PANDERING,HOTEL/MOTEL,41.899552895,-87.624137033,"{'latitude': '41.899552895', 'longitude': '-87.624137033', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1944508,2002-01-16T15:30:00.000,006XX N MICHIGAN AV,0810,THEFT,OVER $500,STREET,41.892753031,-87.624193896,"{'latitude': '41.892753031', 'longitude': '-87.624193896', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1944657,2002-01-16T02:20:23.000,005XX N ST CLAIR ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),41.892005415,-87.622670621,"{'latitude': '41.892005415', 'longitude': '-87.622670621', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1944680,2002-01-16T02:00:00.000,001XX E ONTARIO ST,0820,THEFT,$500 AND UNDER,HOTEL/MOTEL,41.893346855,-87.623478469,"{'latitude': '41.893346855', 'longitude': '-87.623478469', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1944756,2002-01-16T17:09:00.000,008XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,41.897895128,-87.624096605,"{'latitude': '41.897895128', 'longitude': '-87.624096605', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1944925,2002-01-02T22:30:00.000,001XX E ONTARIO ST,1505,PROSTITUTION,CALL OPERATION,HOTEL/MOTEL,41.893346855,-87.623478469,"{'latitude': '41.893346855', 'longitude': '-87.623478469', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1946445,2002-01-12T11:10:11.000,001XX E ILLINOIS ST,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,41.890945608,-87.623472001,"{'latitude': '41.890945608', 'longitude': '-87.623472001', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1946458,2002-01-16T09:42:23.000,001XX E PEARSON ST,1330,CRIMINAL TRESPASS,TO LAND,HOTEL/MOTEL,41.897596067,-87.623218373,"{'latitude': '41.897596067', 'longitude': '-87.623218373', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1946689,2002-01-17T17:50:00.000,005XX N RUSH ST,0460,BATTERY,SIMPLE,STREET,41.891947999,-87.625370741,"{'latitude': '41.891947999', 'longitude': '-87.625370741', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
1946691,2002-01-17T16:00:00.000,009XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),41.899410159,-87.624131266,"{'latitude': '41.899410159', 'longitude': '-87.624131266', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2002
